prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
kind,positive,warm,positive,congruent,right,21,1,1,right,1,1.2572552999481559,None,1,1,21,2,32.863154700025916,,32.86050840001553,32.863154700025916,33.29957190004643,33.36635460000252,33.39993230003165,33.39993230003165,33.49945530004334,33.49945530004334,33.49945530004334,34.7670819000341,right,1,1.2572552999481559,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
peace,positive,lonely,negative,incongruent,left,22,2,1,left,1,1.2305254000239074,None,1,2,22,14,34.78299490001518,,34.773473700042814,34.78299490001518,35.266583500022534,35.28293550002854,35.36635560001014,35.36635560001014,35.466284000023734,35.466284000023734,35.466284000023734,36.70010070002172,left,1,1.2305254000239074,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
smile,positive,peace,positive,congruent,right,23,3,1,right,1,0.6385154000017792,None,1,3,23,1,36.71611060004216,,36.70787650003331,36.71611060004216,37.20002129999921,37.21625620004488,37.299542500055395,37.299542500055395,37.39945000002626,37.39945000002626,37.39945000002626,38.05023170000641,right,1,0.6385154000017792,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
calm,positive,flower,positive,congruent,right,24,4,1,right,1,0.7323730000061914,None,1,4,24,4,38.066361300006974,,38.05558420001762,38.066361300006974,38.54957700002706,38.566173500032164,38.64945780002745,38.64945780002745,38.74979920004262,38.74979920004262,38.74979920004262,39.48378980002599,right,1,0.7323730000061914,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
smile,positive,pain,negative,incongruent,left,25,5,1,left,1,0.7706998999929056,None,1,5,25,12,39.49963320000097,,39.489797200018074,39.49963320000097,39.982830699998885,39.99971150001511,40.08305620000465,40.08305620000465,40.18292430002475,40.18292430002475,40.18292430002475,40.96618510002736,left,1,0.7706998999929056,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
love,positive,sweet,positive,congruent,right,26,6,1,right,1,0.6737244999967515,None,1,6,26,3,40.98306640004739,,40.96881620003842,40.98306640004739,41.46653590002097,41.482955100014806,41.56643410003744,41.56643410003744,41.66629100003047,41.66629100003047,41.66629100003047,42.35039840004174,right,1,0.6737244999967515,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
danger,negative,warm,positive,incongruent,left,27,7,1,left,1,0.6046144000138156,None,1,7,27,19,42.36610490002204,,42.35829470003955,42.36610490002204,42.85005629999796,42.86646109999856,42.949628000031225,42.949628000031225,43.0494791000383,43.06611980003072,43.06611980003072,43.683420500019565,left,1,0.6046144000138156,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
happy,positive,joy,positive,congruent,right,28,8,1,right,1,0.692222399986349,None,1,8,28,0,43.6993484000559,,43.68983129999833,43.6993484000559,44.182983900012914,44.199411800014786,44.282916700001806,44.282916700001806,44.38294520002091,44.38294520002091,44.38294520002091,45.083301900012884,right,1,0.692222399986349,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
hatred,negative,peace,positive,incongruent,left,29,9,1,right,0,0.7091077000368387,None,1,9,29,18,45.09943430003477,,45.09099990001414,45.09943430003477,45.58299680001801,45.59964210004546,45.682903000037186,45.682903000037186,45.78288240003167,45.78288240003167,45.78288240003167,46.500071300019044,right,0,0.7091077000368387,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
disgust,negative,rotten,negative,congruent,right,30,10,1,left,0,0.5821437999838963,None,1,10,30,7,46.51641110004857,,46.50765570002841,46.51641110004857,46.99961880000774,47.01620370004093,47.09943700005533,47.09943700005533,47.199947500019334,47.199947500019334,47.199947500019334,47.78385160001926,left,0,0.5821437999838963,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
