prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
hatred,negative,peace,positive,incongruent,left,20,0,1,right,0,0.5547904000268318,None,1,0,20,18,33.33551340003032,,33.32690889999503,33.33551340003032,33.81926459999522,33.835858900041785,33.918927300022915,33.918927300022915,34.0192790000001,34.0192790000001,34.0192790000001,34.58608189999359,right,0,0.5547904000268318,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
love,positive,war,negative,incongruent,left,21,1,1,left,1,1.0381998000084423,None,1,1,21,11,34.60244310001144,,34.592337500012945,34.60244310001144,35.085950700042304,35.10250470001483,35.18571210000664,35.18571210000664,35.286043800006155,35.286043800006155,35.286043800006155,36.336964200017974,left,1,1.0381998000084423,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
peace,positive,lonely,negative,incongruent,left,22,2,1,left,1,3.1799181000096723,None,1,2,22,14,36.40338350000093,,36.40032549999887,36.40338350000093,36.85273370001232,36.90260060003493,36.95272110000951,36.95272110000951,37.052513600036036,37.052513600036036,37.052513600036036,40.236974800005555,left,1,3.1799181000096723,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
fear,negative,danger,negative,congruent,right,23,3,1,left,0,0.8989071999676526,None,1,3,23,8,40.25250360002974,,40.245519099989906,40.25250360002974,40.75256650004303,40.75256650004303,40.85268100001849,40.85268100001849,40.95265759999165,40.95265759999165,40.95265759999165,41.85348300001351,left,0,0.8989071999676526,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
smile,positive,peace,positive,congruent,right,24,4,1,right,1,1.7212096999865025,None,1,4,24,1,41.868892600003164,,41.861101099988446,41.868892600003164,42.35250300000189,42.36888560000807,42.452466499991715,42.452466499991715,42.552467500034254,42.552467500034254,42.552467500034254,44.285986400034744,right,1,1.7212096999865025,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
smile,positive,pain,negative,incongruent,left,25,5,1,left,1,2.9622911000042222,None,1,5,25,12,44.3023084999877,,44.28831130004255,44.3023084999877,44.785695900034625,44.80263109999942,44.88606280001113,44.88606280001113,44.985942900006194,44.985942900006194,44.985942900006194,47.95284400001401,left,1,2.9622911000042222,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
calm,positive,flower,positive,congruent,right,26,6,1,right,1,0.5592696000239812,None,1,6,26,4,47.96916490001604,,47.95664739998756,47.96916490001604,48.45210759999463,48.46886170003563,48.552215600037016,48.552215600037016,48.65263309999136,48.65263309999136,48.65263309999136,49.220139100041706,right,1,0.5592696000239812,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
happy,positive,joy,positive,congruent,right,27,7,1,right,1,0.7354495999752544,None,1,7,27,0,49.23579730000347,,49.226734500029124,49.23579730000347,49.718997000018135,49.73597899999004,49.81884820002597,49.836025100026745,49.93568009999581,49.93568009999581,49.93568009999581,50.68595750001259,right,1,0.7354495999752544,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
warm,positive,rotten,negative,incongruent,left,28,8,1,left,1,0.5893197000259534,None,1,8,28,13,50.70211770001333,,50.690475600014906,50.70211770001333,51.18579350004438,51.20246609998867,51.285807200009,51.285807200009,51.38586929999292,51.38586929999292,51.38586929999292,51.986616600013804,left,1,0.5893197000259534,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
sad,negative,lonely,negative,congruent,right,29,9,1,left,0,1.2558866000035778,None,1,9,29,9,52.002424100006465,,51.992390000028536,52.002424100006465,52.502660600002855,52.502660600002855,52.60247750004055,52.60247750004055,52.7025183000369,52.7025183000369,52.7025183000369,53.96914790000301,left,0,1.2558866000035778,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
danger,negative,warm,positive,incongruent,left,30,10,1,right,0,1.0834388000075705,None,1,10,30,19,53.98576310003409,,53.97237650002353,53.98576310003409,54.468965200008824,54.485845700022765,54.56882139999652,54.56882139999652,54.669026600022335,54.669026600022335,54.669026600022335,55.7697535000043,right,0,1.0834388000075705,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
disgust,negative,sweet,positive,incongruent,left,31,11,1,right,0,0.5977030000067316,None,1,11,31,16,55.78560510004172,,55.77638420002768,55.78560510004172,56.26910070003942,56.285897099995054,56.368686600006185,56.368686600006185,56.46882320003351,56.46882320003351,56.46882320003351,57.069665500021074,right,0,0.5977030000067316,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
fear,negative,joy,positive,incongruent,left,32,12,1,right,0,0.5846268000314012,None,1,12,32,15,57.08540630002972,,57.077341700030956,57.08540630002972,57.56932040001266,57.5856066000415,57.668712500017136,57.668712500017136,57.76904119999381,57.76904119999381,57.76904119999381,58.36990859999787,right,0,0.5846268000314012,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
kind,positive,warm,positive,congruent,right,33,13,1,right,1,0.8018042999901809,None,1,13,33,2,58.38591860001907,,58.37918950000312,58.38591860001907,58.88533369998913,58.88533369998913,58.985462500015274,58.985462500015274,59.0853991000331,59.0853991000331,59.0853991000331,59.90271190000931,right,1,0.8018042999901809,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
sad,negative,flower,positive,incongruent,left,34,14,1,right,0,0.5407169000245631,None,1,14,34,17,59.91881760000251,,59.90642630000366,59.91881760000251,60.40266210003756,60.41917070001364,60.502472200023476,60.502472200023476,60.60227830003714,60.60227830003714,60.60227830003714,61.15329580003163,right,0,0.5407169000245631,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
happy,positive,danger,negative,incongruent,left,35,15,1,left,1,0.6155770000186749,None,1,15,35,10,61.1688787000021,,61.16240959998686,61.1688787000021,61.652218600036576,61.66908020002302,61.75245550001273,61.75245550001273,61.85228799999459,61.86924030003138,61.86924030003138,62.48711390001699,left,1,0.6155770000186749,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
angry,negative,pain,negative,congruent,right,36,16,1,left,0,1.0745476000010967,None,1,16,36,5,62.50227380002616,,62.49610600003507,62.50227380002616,63.00200959999347,63.00200959999347,63.10224850004306,63.10224850004306,63.20205399999395,63.20205399999395,63.20205399999395,64.28628180001397,left,0,1.0745476000010967,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
hatred,negative,war,negative,congruent,right,37,17,1,left,0,0.7757261000224389,None,1,17,37,6,64.30201780004427,,64.29071020003175,64.30201780004427,64.78581239999039,64.80228900001384,64.88543270004448,64.90238630003296,65.00245400000131,64.98564339999575,64.98564339999575,65.7692922000424,left,0,0.7757261000224389,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
disgust,negative,rotten,negative,congruent,right,38,18,1,left,0,0.8134357999661006,None,1,18,38,7,65.78551250003511,,65.77264720003586,65.78551250003511,66.26900130003924,66.28546169999754,66.36866979999468,66.36866979999468,66.46889220003504,66.46889220003504,66.46889220003504,67.28655040002195,left,0,0.8134357999661006,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
love,positive,sweet,positive,congruent,right,39,19,1,right,1,0.48997399996733293,None,1,19,39,3,67.30224940000335,,67.29665770003339,67.30224940000335,67.80257400003029,67.80257400003029,67.90245310001774,67.8859136000392,67.98580210004002,68.00232430000324,68.00232430000324,68.50325820001308,right,1,0.48997399996733293,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
angry,negative,pain,negative,congruent,right,40,0,2,left,0,0.7076006999704987,None,2,0,40,5,68.51871279999614,,68.51121850003256,68.51871279999614,69.0024085000041,69.01863820001017,69.10214640002232,69.11861270002555,69.21914649999235,69.21914649999235,69.21914649999235,69.9366571000428,left,0,0.7076006999704987,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
danger,negative,warm,positive,incongruent,left,41,1,2,right,0,0.8674272000207566,None,2,1,41,19,69.95243280002614,,69.94629160000477,69.95243280002614,70.45207980001578,70.45207980001578,70.5522609000327,70.5522609000327,70.65217270003632,70.65217270003632,70.65217270003632,71.53692300000694,right,0,0.8674272000207566,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
smile,positive,peace,positive,congruent,right,42,2,2,right,1,0.6302019000286236,None,2,2,42,1,71.55228050000733,,71.54357199999504,71.55228050000733,72.0523582000169,72.0523582000169,72.15244840004016,72.15244840004016,72.25250900001265,72.25250900001265,72.25250900001265,72.88640030001989,right,1,0.6302019000286236,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
disgust,negative,sweet,positive,incongruent,left,43,3,2,right,0,0.866706200002227,None,2,3,43,16,72.90223420003895,,72.89472229999956,72.90223420003895,73.40234150004108,73.40234150004108,73.50239460001467,73.4857165000285,73.58555310004158,73.58555310004158,73.58555310004158,74.4693262000219,right,0,0.866706200002227,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
happy,positive,joy,positive,congruent,right,44,4,2,right,1,0.6207374999648891,None,2,4,44,0,74.48583820002386,,74.4746249000309,74.48583820002386,74.96877730003325,74.98570670001209,75.06909990002168,75.06909990002168,75.16933460003929,75.16933460003929,75.16933460003929,75.80245930003002,right,1,0.6207374999648891,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
sad,negative,lonely,negative,congruent,right,45,5,2,left,0,1.1080451000016183,None,2,5,45,9,75.81847290002042,,75.80598569998983,75.81847290002042,76.3022666000179,76.31926300004125,76.40244770003483,76.40244770003483,76.50258349999785,76.50258349999785,76.50258349999785,77.61956070002634,left,0,1.1080451000016183,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
love,positive,war,negative,incongruent,left,46,6,2,left,1,0.5975607000291348,None,2,6,46,11,77.63579339999706,,77.62715250003384,77.63579339999706,78.1190135999932,78.1356797000044,78.21877630002564,78.23569510004018,78.33585750003112,78.31876290001674,78.31876290001674,78.91980159998639,left,1,0.5975607000291348,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
peace,positive,lonely,negative,incongruent,left,47,7,2,left,1,0.6625681999721564,None,2,7,47,14,78.93523110001115,,78.92697640002007,78.93523110001115,79.41891190002207,79.43577149999328,79.51895960001275,79.51895960001275,79.61899200000335,79.63558280002326,79.63558280002326,80.3028903999948,left,1,0.6625681999721564,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
fear,negative,danger,negative,congruent,right,48,8,2,left,0,0.497378200001549,None,2,8,48,8,80.31902360002277,,80.30901130003622,80.31902360002277,80.80213480000384,80.81878150004195,80.9021272000391,80.9021272000391,81.00184010004159,81.0183662000345,81.0183662000345,81.51946849998785,left,0,0.497378200001549,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
kind,positive,warm,positive,congruent,right,49,9,2,left,0,0.6131301000132225,None,2,9,49,2,81.53583270002855,,81.52929620002396,81.53583270002855,82.03564910002751,82.03564910002751,82.1355567999999,82.11825850000605,82.21880800003419,82.21880800003419,82.21880800003419,82.83639740000945,left,0,0.6131301000132225,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
warm,positive,rotten,negative,incongruent,left,50,10,2,left,1,0.6606655000359751,None,2,10,50,13,82.85219780000625,,82.84565910004312,82.85219780000625,83.33592550002504,83.35218350001378,83.43587500002468,83.452419200039,83.55242750002071,83.55242750002071,83.55242750002071,84.21896550001111,left,1,0.6606655000359751,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
calm,positive,flower,positive,congruent,right,51,11,2,right,1,0.5989244999946095,None,2,11,51,4,84.23532370000612,,84.22424760001013,84.23532370000612,84.71898350003175,84.73519790003775,84.81863739999244,84.81863739999244,84.9189214000362,84.9189214000362,84.9189214000362,85.51977310003713,right,1,0.5989244999946095,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
hatred,negative,war,negative,congruent,right,52,12,2,left,0,0.3861497000325471,None,2,12,52,6,85.53557910001837,,85.52734760002932,85.53557910001837,86.0188909000135,86.03508250002051,86.11851820000447,86.13546329998644,86.23534880002262,86.23534880002262,86.23534880002262,86.63685810001334,left,0,0.3861497000325471,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
sad,negative,flower,positive,incongruent,left,53,13,2,right,0,0.40258579998044297,None,2,13,53,17,86.6521805000375,,86.6446482000174,86.6521805000375,87.1520258000237,87.1520258000237,87.25224270002218,87.25224270002218,87.35181369999191,87.35181369999191,87.35181369999191,87.76958160003414,right,0,0.40258579998044297,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
love,positive,sweet,positive,congruent,right,54,14,2,left,0,0.4276184000191279,None,2,14,54,3,87.78559949999908,,87.77654220000841,87.78559949999908,88.26890210004058,88.28549550002208,88.36912940000184,88.36912940000184,88.46887630003039,88.46887630003039,88.46887630003039,88.90312730002915,left,0,0.4276184000191279,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
disgust,negative,rotten,negative,congruent,right,55,15,2,left,0,0.578730600012932,None,2,15,55,7,88.91877729998669,,88.91344329999993,88.91877729998669,89.40268619998824,89.41891920001945,89.50247940002009,89.50247940002009,89.60232870001346,89.60232870001346,89.60232870001346,90.18611569999484,left,0,0.578730600012932,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
hatred,negative,peace,positive,incongruent,left,56,16,2,left,1,0.4805995000060648,None,2,16,56,18,90.2022900999873,,90.19221780000953,90.2022900999873,90.68528840004001,90.70190809998894,90.78497159999097,90.80174419999821,90.90175680001266,90.90175680001266,90.90175680001266,91.38566170004196,left,1,0.4805995000060648,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
smile,positive,pain,negative,incongruent,left,57,17,2,left,1,0.6302231000154279,None,2,17,57,12,91.40202259999933,,91.38946560001932,91.40202259999933,91.8859273000271,91.90210240002489,91.98556629999075,91.98556629999075,92.08558810001705,92.08558810001705,92.08558810001705,92.71877360000508,left,1,0.6302231000154279,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
fear,negative,joy,positive,incongruent,left,58,18,2,right,0,0.491922999965027,None,2,18,58,15,92.73561590001918,,92.72123020002618,92.73561590001918,93.2187191999983,93.23534070001915,93.31891209998867,93.31891209998867,93.42005409998819,93.42005409998819,93.42005409998819,93.92018220003229,right,0,0.491922999965027,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
happy,positive,danger,negative,incongruent,left,59,19,2,left,1,0.9044608999975026,None,2,19,59,10,93.93557090003742,,93.92924490000587,93.93557090003742,94.4351588000427,94.4351588000427,94.53529430000344,94.53529430000344,94.63564729999052,94.63564729999052,94.63564729999052,95.55291480000596,left,1,0.9044608999975026,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
angry,negative,pain,negative,congruent,right,60,0,3,left,0,1.050425199966412,None,3,0,60,5,95.56915830000071,,95.55857729999116,95.56915830000071,96.0521595000173,96.0686163000064,96.15192189998925,96.15192189998925,96.25211699999636,96.25211699999636,96.25211699999636,97.3198331000167,left,0,1.050425199966412,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
warm,positive,rotten,negative,incongruent,left,61,1,3,left,1,0.705688200017903,None,3,1,61,13,97.33566199999768,,97.32815950002987,97.33566199999768,97.81852130003972,97.83569840004202,97.9185870999936,97.9185870999936,98.01898960000835,98.03549099998781,98.03549099998781,98.75243059999775,left,1,0.705688200017903,None,exp-3,001,2025-11-24_16h48.12.735,solo project,,2025.1.1,60.06438901885654,2025-11-24 16h48.23.103139 +0530,
