prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
calm,positive,flower,positive,congruent,right,38,18,1,right,1,0.5549373999820091,None,1,18,38,4,71.60497100005159,,71.59884859999875,71.60497100005159,72.10530029999791,72.10530029999791,72.20446380000794,72.20446380000794,72.30517100001452,72.30517100001452,72.30517100001452,72.87317560001975,right,1,0.5549373999820091,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
warm,positive,rotten,negative,incongruent,left,39,19,1,left,1,0.621774600003846,None,1,19,39,13,72.88819850003347,,72.8819155000383,72.88819850003347,73.38861040002666,73.38861040002666,73.48839110002154,73.48839110002154,73.58842650003498,73.58842650003498,73.58842650003498,74.22259140003007,left,1,0.621774600003846,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
sad,negative,lonely,negative,congruent,right,40,0,2,left,0,0.6610144999576733,None,2,0,40,9,74.23854610003764,,74.23206660000142,74.23854610003764,74.72203780000564,74.73868160002166,74.82172700000228,74.83858880004846,74.93870840000454,74.9217053000466,74.9217053000466,75.58928770001512,left,0,0.6610144999576733,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
kind,positive,warm,positive,congruent,right,41,1,2,right,1,1.4059985999483615,None,2,1,41,2,75.60501870000735,,75.59713760000886,75.60501870000735,76.08854140003677,76.10523470002227,76.18865230004303,76.18865230004303,76.28863520000596,76.28863520000596,76.28863520000596,77.70582980004838,right,1,1.4059985999483615,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
peace,positive,lonely,negative,incongruent,left,42,2,2,left,1,0.6259705999982543,None,2,2,42,14,77.72217590000946,,77.71435080002993,77.72217590000946,78.2053467000369,78.22187790001044,78.30478570004925,78.30478570004925,78.40489130001515,78.40489130001515,78.40489130001515,79.03932580002584,left,1,0.6259705999982543,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
angry,negative,pain,negative,congruent,right,43,3,2,left,0,1.642539000022225,None,2,3,43,5,79.05472480005119,,79.04868420003913,79.05472480005119,79.53879660001257,79.55510060000233,79.63861060002819,79.63861060002819,79.73880079999799,79.73880079999799,79.73880079999799,81.38875630003167,left,0,1.642539000022225,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
warm,positive,rotten,negative,incongruent,left,44,4,2,left,1,1.985387599968817,None,2,4,44,13,81.40518729999894,,81.39338370005134,81.40518729999894,81.8884856000077,81.9051410999964,81.98846250004135,81.98846250004135,82.0885170000256,82.0885170000256,82.0885170000256,84.08939500001725,left,1,1.985387599968817,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
smile,positive,peace,positive,congruent,right,45,5,2,right,1,0.5884690000093542,None,2,5,45,1,84.1048623000388,,84.09982430003583,84.1048623000388,84.60517789999722,84.60517789999722,84.70539770001778,84.68864550004946,84.78857050003717,84.78857050003717,84.78857050003717,85.38951890001772,right,1,0.5884690000093542,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
love,positive,sweet,positive,congruent,right,46,6,2,right,1,1.3900793999782763,None,2,6,46,3,85.40474740002537,,85.40067400003318,85.40474740002537,85.90495490003377,85.90495490003377,86.00515500002075,86.00515500002075,86.10515790001955,86.10515790001955,86.10515790001955,87.50578080001287,right,1,1.3900793999782763,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
happy,positive,danger,negative,incongruent,left,47,7,2,left,1,1.292787300015334,None,2,7,47,10,87.5219236999983,,87.51228660001652,87.5219236999983,88.02168330003042,88.02168330003042,88.12192800000776,88.10510119999526,88.204995600041,88.204995600041,88.204995600041,89.50510550005129,left,1,1.292787300015334,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
smile,positive,pain,negative,incongruent,left,48,8,2,left,1,1.036697700037621,None,2,8,48,12,89.52168639999582,,89.51025079999818,89.52168639999582,90.00487580004847,90.02171270002145,90.10517310001887,90.10517310001887,90.20482630003244,90.20482630003244,90.20482630003244,91.25588120002067,left,1,1.036697700037621,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
sad,negative,flower,positive,incongruent,left,49,9,2,right,0,0.5357866000267677,None,2,9,49,17,91.2720730000292,,91.26221519999672,91.2720730000292,91.75542250002036,91.77175549999811,91.85489070002222,91.85489070002222,91.95516720000887,91.95516720000887,91.95516720000887,92.50580570002785,right,0,0.5357866000267677,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
happy,positive,joy,positive,congruent,right,50,10,2,right,1,0.5779677000246011,None,2,10,50,0,92.52163530001417,,92.51586550002685,92.52163530001417,93.02109870000277,93.02109870000277,93.12232310004765,93.10507740004687,93.20522030000575,93.20522030000575,93.20522030000575,93.78961570002139,right,1,0.5779677000246011,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
calm,positive,flower,positive,congruent,right,51,11,2,right,1,0.7358658000011928,None,2,11,51,4,93.80512390000513,,93.79656440002145,93.80512390000513,94.30508270004066,94.30508270004066,94.40507390000857,94.40507390000857,94.50526310002897,94.50526310002897,94.50526310002897,95.25600160000613,right,1,0.7358658000011928,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
hatred,negative,peace,positive,incongruent,left,52,12,2,right,0,0.6420345000224188,None,2,12,52,18,95.27181580004981,,95.26624399999855,95.27181580004981,95.75516100000823,95.77202410000609,95.85488570004236,95.85488570004236,95.95517830003519,95.97186290001264,95.97186290001264,96.62269170000218,right,0,0.6420345000224188,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
hatred,negative,war,negative,congruent,right,53,13,2,left,0,0.6578627999988385,None,2,13,53,6,96.63805770000909,,96.62687209999422,96.63805770000909,97.12194540002383,97.13853150000796,97.2216920000501,97.2216920000501,97.32175470003858,97.32175470003858,97.32175470003858,97.98952689999714,left,0,0.6578627999988385,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
danger,negative,warm,positive,incongruent,left,54,14,2,left,1,1.5386225000256673,None,2,14,54,19,98.00483590003569,,97.99826880003093,98.00483590003569,98.50508080003783,98.50508080003783,98.60510520002572,98.60510520002572,98.70494200004032,98.70494200004032,98.70494200004032,100.25576770002954,left,1,1.5386225000256673,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
fear,negative,danger,negative,congruent,right,55,15,2,left,0,1.808773300028406,None,2,15,55,8,100.27173130004667,,100.2632855999982,100.27173130004667,100.75513930001762,100.77169530000538,100.85535430000164,100.85535430000164,100.95530440000584,100.95530440000584,100.95530440000584,102.77202390000457,left,0,1.808773300028406,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
love,positive,war,negative,incongruent,left,56,16,2,left,1,1.1813982999883592,None,2,16,56,11,102.78854890004732,,102.77806610002881,102.78854890004732,103.27146250003716,103.28860309999436,103.37195490003796,103.37195490003796,103.47157590003917,103.47157590003917,103.47157590003917,104.65569850004977,left,1,1.1813982999883592,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
fear,negative,joy,positive,incongruent,left,57,17,2,right,0,0.7382472999743186,None,2,17,57,15,104.67174580000574,,104.66475630004425,104.67174580000574,105.15512510004919,105.17192190000787,105.2549013000098,105.2549013000098,105.35495589999482,105.35495589999482,105.35495589999482,106.10579300002428,right,0,0.7382472999743186,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
disgust,negative,sweet,positive,incongruent,left,58,18,2,right,0,2.1386091000167653,None,2,18,58,16,106.12160130002303,,106.11637790000532,106.12160130002303,106.60505470004864,106.62178450002102,106.70543279999401,106.70543279999401,106.80479090003064,106.80479090003064,106.80479090003064,108.95567550003761,right,0,2.1386091000167653,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
disgust,negative,rotten,negative,congruent,right,59,19,2,left,0,1.0921233999542892,None,2,19,59,7,108.97173800005112,,108.96109310002066,108.97173800005112,109.45468960003927,109.47189010004513,109.55480660003377,109.55480660003377,109.65484050003579,109.65484050003579,109.65484050003579,110.75524630001746,left,0,1.0921233999542892,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
danger,negative,warm,positive,incongruent,left,60,0,3,right,0,1.63245440000901,None,3,0,60,19,110.77157179999631,,110.76065090001794,110.77157179999631,111.25499119999586,111.2718395999982,111.35514310002327,111.35514310002327,111.45470740000019,111.45470740000019,111.45470740000019,113.08864470000844,right,0,1.63245440000901,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
love,positive,war,negative,incongruent,left,61,1,3,left,1,1.1646641999832354,None,3,1,61,11,113.10458909999579,,113.09265160001814,113.10458909999579,113.58814040001016,113.60447630000999,113.68808700004593,113.68808700004593,113.78791230003117,113.78791230003117,113.78791230003117,114.95558170002187,left,1,1.1646641999832354,None,exp-2,001,2025-11-24_16h41.25.216,solo project,,2025.1.1,60.01720094198867,2025-11-24 16h41.37.719909 +0530,
