prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
hatred,negative,war,negative,congruent,right,37,17,1,left,0,0.6848930999985896,None,1,17,37,6,87.99623900000006,,87.98452689999249,87.99623900000006,88.49640969996108,88.49640969996108,88.5965827999753,88.5965827999753,88.69633119995706,88.67960949998815,88.67960949998815,89.38061599998036,left,0,0.6848930999985896,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
smile,positive,peace,positive,congruent,right,38,18,1,right,1,0.9944021999835968,None,1,18,38,1,89.39607259997865,,89.39077880000696,89.39607259997865,89.89616699999897,89.89616699999897,89.99612779996824,89.99612779996824,90.09621889999835,90.09621889999835,90.09621889999835,91.09698229999049,right,1,0.9944021999835968,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
angry,negative,pain,negative,congruent,right,39,19,1,left,0,1.5174475999665447,None,1,19,39,5,91.11267179995775,,91.10584729997208,91.11267179995775,91.61304739996558,91.61304739996558,91.7128243999905,91.69646229996579,91.79626299999654,91.79626299999654,91.79626299999654,93.33034069999121,left,0,1.5174475999665447,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
hatred,negative,peace,positive,incongruent,left,40,0,2,right,0,2.8988265999942087,None,2,0,40,18,93.34575529996073,,93.33966810000129,93.34575529996073,93.82959929999197,93.8464016999933,93.92962339997757,93.94630939996568,94.0463569999556,94.02963810000801,94.02963810000801,96.9305831999518,right,0,2.8988265999942087,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
danger,negative,warm,positive,incongruent,left,41,1,2,left,1,1.2336784999934025,None,2,1,41,19,96.94618500000797,,96.93855029996485,96.94618500000797,97.44613319996279,97.44613319996279,97.54603299999144,97.54603299999144,97.64617759996327,97.64617759996327,97.64617759996327,98.89691309997579,left,1,1.2336784999934025,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
angry,negative,pain,negative,congruent,right,42,2,2,left,0,0.912306800018996,None,2,2,42,5,98.91281959996559,,98.90718959999504,98.91281959996559,99.39625180000439,99.41284770000493,99.49658219999401,99.49658219999401,99.59633579995716,99.59633579995716,99.59633579995716,100.51394309999887,left,0,0.912306800018996,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
peace,positive,lonely,negative,incongruent,left,43,3,2,left,1,1.2884805999929085,None,2,3,43,14,100.52964739996241,,100.52310759999091,100.52964739996241,101.02953399997205,101.02953399997205,101.12959629995748,101.11305519996677,101.2128305999795,101.22976729995571,101.22976729995571,102.53046649997123,left,1,1.2884805999929085,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
disgust,negative,rotten,negative,congruent,right,44,4,2,left,0,0.7500731999753043,None,2,4,44,7,102.54593629995361,,102.54063909995602,102.54593629995361,103.0455577999819,103.0455577999819,103.14570649998495,103.14570649998495,103.24596819997532,103.24596819997532,103.24596819997532,103.99754819995724,left,0,0.7500731999753043,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
hatred,negative,war,negative,congruent,right,45,5,2,left,0,0.7191566999536008,None,2,5,45,6,104.01245159999235,,104.00640489999205,104.01245159999235,104.512669299962,104.512669299962,104.61279099999228,104.61279099999228,104.71275199996307,104.71275199996307,104.71275199996307,105.44739079999272,left,0,0.7191566999536008,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
kind,positive,warm,positive,congruent,right,46,6,2,right,1,1.043687299999874,None,2,6,46,2,105.46270479995292,,105.45519779995084,105.46270479995292,105.96274499996798,105.96274499996798,106.06311170000117,106.06311170000117,106.16284169995924,106.16284169995924,106.16284169995924,107.21315540000796,right,1,1.043687299999874,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
love,positive,war,negative,incongruent,left,47,7,2,left,1,0.6497609000070952,None,2,7,47,11,107.22982819995377,,107.21984089998296,107.22982819995377,107.71308429999044,107.72959740000078,107.81268069997896,107.81268069997896,107.91268349997699,107.91268349997699,107.91268349997699,108.5638820999884,left,1,0.6497609000070952,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
smile,positive,pain,negative,incongruent,left,48,8,2,left,1,0.7754564000060782,None,2,8,48,12,108.57930230000056,,108.57256699999562,108.57930230000056,109.07975899998564,109.07975899998564,109.17955790000269,109.17955790000269,109.2793692999985,109.2793692999985,109.2793692999985,110.06379399995785,left,1,0.7754564000060782,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
smile,positive,peace,positive,congruent,right,49,9,2,right,1,1.5103634999832138,None,2,9,49,1,110.07929859997239,,110.06898359995103,110.07929859997239,110.56288849998964,110.57947100000456,110.66264870000305,110.67982999997912,110.77964379999321,110.77964379999321,110.77964379999321,112.29666160000488,right,1,1.5103634999832138,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
love,positive,sweet,positive,congruent,right,50,10,2,right,1,5.0990023000049405,None,2,10,50,3,112.31250249996083,,112.30474999995204,112.31250249996083,112.79614479996962,112.81257019995246,112.89623219997156,112.89623219997156,112.99615149997408,112.99615149997408,112.99615149997408,118.09737029997632,right,1,5.0990023000049405,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
fear,negative,danger,negative,congruent,right,51,11,2,left,0,10.124028600053862,None,2,11,51,8,118.11233489995357,,118.1073722000001,118.11233489995357,118.61253669997677,118.61253669997677,118.71252209995873,118.71252209995873,118.81238039996242,118.81238039996242,118.81238039996242,128.94727820000844,left,0,10.124028600053862,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
calm,positive,flower,positive,congruent,right,52,12,2,right,1,0.7626693000202067,None,2,12,52,4,128.9623692999594,,128.95451079995837,128.9623692999594,129.4625415999908,129.4625415999908,129.56281119998312,129.56281119998312,129.6626787999994,129.6626787999994,129.6626787999994,130.43026669998653,right,1,0.7626693000202067,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
disgust,negative,sweet,positive,incongruent,left,53,13,2,right,0,3.2480179999838583,None,2,13,53,16,130.44581859995378,,130.44119519996457,130.44581859995378,130.94596029998502,130.94596029998502,131.0460392999812,131.0460392999812,131.14624929998536,131.12934329995187,131.12934329995187,134.379584099981,right,0,3.2480179999838583,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
fear,negative,joy,positive,incongruent,left,54,14,2,right,0,1.211812400026247,None,2,14,54,15,134.39589489996433,,134.38368559995433,134.39589489996433,134.87950949999504,134.89576990000205,134.97933919995558,134.97933919995558,135.07940859999508,135.07940859999508,135.07940859999508,136.29685310000787,right,0,1.211812400026247,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
sad,negative,lonely,negative,congruent,right,55,15,2,left,0,2.2691520000225864,None,2,15,55,9,136.31258699996397,,136.30390880000778,136.31258699996397,136.7959048000048,136.81258939998224,136.89622739999322,136.91235629998846,137.01252529997146,137.01252529997146,137.01252529997146,139.29653999995207,left,0,2.2691520000225864,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
warm,positive,rotten,negative,incongruent,left,56,16,2,left,1,5.092836299969349,None,2,16,56,13,139.31245359999593,,139.3055262999842,139.31245359999593,139.79582529998152,139.81244919996243,139.89549279998755,139.9120420999825,140.0127336999867,139.99604499997804,139.99604499997804,145.0960176999797,left,1,5.092836299969349,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
happy,positive,danger,negative,incongruent,left,57,17,2,left,1,2.006176700000651,None,2,17,57,10,145.11221829999704,,145.10058669996215,145.11221829999704,145.5962048000074,145.61255179997534,145.69600499997614,145.69600499997614,145.79605149995768,145.79605149995768,145.79605149995768,147.81329019996338,left,1,2.006176700000651,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
happy,positive,joy,positive,congruent,right,58,18,2,right,1,6.554355000029318,None,2,18,58,0,147.82924869999988,,147.81848529999843,147.82924869999988,148.31264239997836,148.32957219996024,148.41233379999176,148.41233379999176,148.512588099984,148.512588099984,148.512588099984,155.08007339999313,right,1,6.554355000029318,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
sad,negative,flower,positive,incongruent,left,59,19,2,right,0,6.1105709000257775,None,2,19,59,17,155.09550459997263,,155.08839129999978,155.09550459997263,155.5959025999764,155.5959025999764,155.6957838999806,155.6957838999806,155.7958379999618,155.7958379999618,155.7958379999618,161.91347769997083,right,0,6.1105709000257775,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
sad,negative,lonely,negative,congruent,right,60,0,3,left,0,5.908250599983148,None,3,0,60,9,161.92891219997546,,161.91960540000582,161.92891219997546,162.42931719997432,162.42931719997432,162.5289853999857,162.5289853999857,162.62921729998197,162.61238359997515,162.61238359997515,168.53005379997194,left,0,5.908250599983148,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
smile,positive,peace,positive,congruent,right,61,1,3,right,1,0.8899734999868087,None,3,1,61,1,168.54588920000242,,168.5384306999622,168.54588920000242,169.02936240000417,169.04585799999768,169.12937979999697,169.12937979999697,169.22912969999015,169.24584859999595,169.24584859999595,170.14664769999217,right,1,0.8899734999868087,None,exp-5,001,2025-11-24_17h44.26.146,solo project,,2025.1.1,60.02822526281716,2025-11-24 17h44.42.734917 +0530,
