prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
hatred,negative,peace,positive,incongruent,left,25,5,1,right,0,1.0684622000553645,None,1,5,25,18,51.28555690002395,,51.2789163000416,51.28555690002395,51.76895240001613,51.785739100014325,51.86887500004377,51.86887500004377,51.96847580000758,51.96847580000758,51.96847580000758,53.053191900020465,right,0,1.0684622000553645,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
peace,positive,lonely,negative,incongruent,left,26,6,1,left,1,3.3896289999829605,None,1,6,26,14,53.068719000031706,,53.06317239999771,53.068719000031706,53.55246670002816,53.56895919999806,53.652614500024356,53.652614500024356,53.752318100014236,53.752318100014236,53.752318100014236,57.153257700032555,left,1,3.3896289999829605,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
calm,positive,flower,positive,congruent,right,27,7,1,right,1,0.6695313000236638,None,1,7,27,4,57.16878240002552,,57.163552700018045,57.16878240002552,57.66883360000793,57.66883360000793,57.76871710002888,57.76871710002888,57.86901750002289,57.86901750002289,57.86901750002289,58.553202700044494,right,1,0.6695313000236638,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
happy,positive,joy,positive,congruent,right,28,8,1,right,1,0.755376500019338,None,1,8,28,0,58.56866990000708,,58.5626123000402,58.56866990000708,59.05245920002926,59.06863530003466,59.15226540004369,59.15226540004369,59.252334200020414,59.252334200020414,59.252334200020414,60.01984770002309,right,1,0.755376500019338,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
danger,negative,warm,positive,incongruent,left,29,9,1,right,0,0.8352794999955222,None,1,9,29,19,60.03566960000899,,60.02979190001497,60.03566960000899,60.51899230002891,60.53557880001608,60.618896800035145,60.618896800035145,60.71885420003673,60.73574010003358,60.73574010003358,61.586487900000066,right,0,0.8352794999955222,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
fear,negative,joy,positive,incongruent,left,30,10,1,right,0,0.9985309999901801,None,1,10,30,15,61.60229860001709,,61.59499870002037,61.60229860001709,62.08569490001537,62.10236930003157,62.185546200023964,62.185546200023964,62.28554630000144,62.28554630000144,62.28554630000144,63.286047900037374,right,0,0.9985309999901801,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
love,positive,sweet,positive,congruent,right,31,11,1,right,1,1.3334023000206798,None,1,11,31,3,63.30203930003336,,63.290918500046246,63.30203930003336,63.785175000026356,63.802195099997334,63.88571850000881,63.88571850000881,63.98543739999877,63.98543739999877,63.98543739999877,65.31996980000986,right,1,1.3334023000206798,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
fear,negative,danger,negative,congruent,right,32,12,1,left,0,1.0404491000226699,None,1,12,32,8,65.33551210002042,,65.32620360003784,65.33551210002042,65.83546520001255,65.83546520001255,65.93576080002822,65.93576080002822,66.03557990002446,66.03557990002446,66.03557990002446,67.08681750000687,left,0,1.0404491000226699,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
love,positive,war,negative,incongruent,left,33,13,1,left,1,1.5066671999520622,None,1,13,33,11,67.10205310001038,,67.09591160004493,67.10205310001038,67.60253199998988,67.60253199998988,67.70197100000223,67.70197100000223,67.80231759999879,67.80231759999879,67.80231759999879,69.31990520004183,left,1,1.5066671999520622,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
smile,positive,pain,negative,incongruent,left,34,14,1,left,1,1.227193399972748,None,1,14,34,12,69.33534720004536,,69.33044970000628,69.33534720004536,69.8190040999907,69.83567990001757,69.91883650003001,69.9356977000134,70.03566039999714,70.01894720003475,70.01894720003475,71.25301790004596,left,1,1.227193399972748,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
disgust,negative,sweet,positive,incongruent,left,35,15,1,right,0,1.0799150000093505,None,1,15,35,16,71.26873890002025,,71.26171089999843,71.26873890002025,71.76872200000798,71.76872200000798,71.86864100000821,71.86864100000821,71.96890149998944,71.96890149998944,71.96890149998944,73.05327110004146,right,0,1.0799150000093505,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
warm,positive,rotten,negative,incongruent,left,36,16,1,left,1,1.2204067000420764,None,1,16,36,13,73.06850240001222,,73.06240570003865,73.06850240001222,73.56862660002662,73.56862660002662,73.66891380003653,73.66891380003653,73.76861480000662,73.76861480000662,73.76861480000662,75.0030160000315,left,1,1.2204067000420764,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
smile,positive,peace,positive,congruent,right,37,17,1,right,1,0.9776546999928541,None,1,17,37,1,75.01876990002347,,75.01225880003767,75.01876990002347,75.50235000002431,75.51881650002906,75.60217980004381,75.61893240001518,75.71858470002189,75.70224579999922,75.70224579999922,76.68648700002814,right,1,0.9776546999928541,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
sad,negative,flower,positive,incongruent,left,38,18,1,right,0,0.8609114999999292,None,1,18,38,17,76.7019817000255,,76.6968139000237,76.7019817000255,77.20193109998945,77.20193109998945,77.30209519999335,77.30209519999335,77.40215300000273,77.40215300000273,77.40215300000273,78.26945930003421,right,0,0.8609114999999292,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
sad,negative,lonely,negative,congruent,right,39,19,1,left,0,1.4726635999977589,None,1,19,39,9,78.28564040001947,,78.27456700004404,78.28564040001947,78.7688419999904,78.78564700001152,78.8688506000326,78.8688506000326,78.96880750003038,78.96880750003038,78.96880750003038,80.45298580004601,left,0,1.4726635999977589,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
fear,negative,danger,negative,congruent,right,40,0,2,left,0,0.9519573000143282,None,2,0,40,8,80.46837449999293,,80.4633170000161,80.46837449999293,80.95183870004257,80.96872470004018,81.05227550002746,81.05227550002746,81.15226240002085,81.1687144000316,81.1687144000316,82.1363718000357,left,0,0.9519573000143282,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
kind,positive,warm,positive,congruent,right,41,1,2,right,1,0.6951629999675788,None,2,1,41,2,82.15195369999856,,82.14281430002302,82.15195369999856,82.65197290002834,82.65197290002834,82.75234390003607,82.75234390003607,82.8520621000207,82.8520621000207,82.8520621000207,83.55309370002942,right,1,0.6951629999675788,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
disgust,negative,rotten,negative,congruent,right,42,2,2,left,0,1.3863896999973804,None,2,2,42,7,83.56860530003905,,83.56314290000591,83.56860530003905,84.05218120000791,84.06868309999118,84.15191640000558,84.1687809000141,84.26861570001347,84.26861570001347,84.26861570001347,85.66984799999045,left,0,1.3863896999973804,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
